_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
876_1098_26.12,876,1098,54.82,16.71,8106,A,26.12,2026-06-29T10:17:34.707Z
876_1103_26.12,876,1103,58.22,2.83,1374,A,26.12,2026-06-29T10:17:34.707Z
876_1116_26.12,876,1116,57.75,0.77,374,A,26.12,2026-06-29T10:17:34.707Z
876_1133_26.12,876,1133,57.28,23.75,11518,S,26.12,2026-06-29T10:17:34.707Z
876_1138_26.12,876,1138,57.19,20.04,9719,S,26.12,2026-06-29T10:17:34.707Z
876_1151_26.12,876,1151,57.52,2.65,1283,A,26.12,2026-06-29T10:17:34.707Z
876_1156_26.12,876,1156,62.15,6.67,3234,S,26.12,2026-06-29T10:17:34.707Z
876_1180_26.12,876,1180,56.96,6.43,3116,A,26.12,2026-06-29T10:17:34.707Z
876_1195_26.12,876,1195,56.42,1.11,537,A,26.12,2026-06-29T10:17:34.707Z
876_1204_26.12,876,1204,65.98,0.2,97,S,26.12,2026-06-29T10:17:34.707Z
876_1205_26.12,876,1205,57.6,1.34,651,A,26.12,2026-06-29T10:17:34.707Z
876_1214_26.12,876,1214,56.82,3.2,1554,A,26.12,2026-06-29T10:17:34.707Z
876_1237_26.12,876,1237,57.78,2.36,1144,A,26.12,2026-06-29T10:17:34.707Z
876_1238_26.12,876,1238,57.04,4.38,2125,A,26.12,2026-06-29T10:17:34.707Z
876_1305_26.12,876,1305,56.71,2.64,1282,A,26.12,2026-06-29T10:17:34.707Z
876_1308_26.12,876,1308,56.55,1.13,550,A,26.12,2026-06-29T10:17:34.707Z
876_1318_26.12,876,1318,57,7.09,3437,A,26.12,2026-06-29T10:17:34.707Z
876_1325_26.12,876,1325,58.14,0.18,86,A,26.12,2026-06-29T10:17:34.707Z
876_1326_26.12,876,1326,56.57,0.56,274,A,26.12,2026-06-29T10:17:34.707Z
876_1329_26.12,876,1329,57.07,0.77,375,A,26.12,2026-06-29T10:17:34.707Z
876_1332_26.12,876,1332,55.07,7.5,3639,A,26.12,2026-06-29T10:17:34.707Z
876_1333_26.12,876,1333,61.66,1.34,652,S,26.12,2026-06-29T10:17:34.707Z
876_1337_26.12,876,1337,61.46,0.4,192,S,26.12,2026-06-29T10:17:34.707Z
876_1345_26.12,876,1345,55.79,3.88,1884,A,26.12,2026-06-29T10:17:34.707Z
876_1358_26.12,876,1358,56.65,0.84,406,A,26.12,2026-06-29T10:17:34.707Z
876_1373_26.12,876,1373,59.1,3.85,1868,S,26.12,2026-06-29T10:17:34.707Z
876_1384_26.12,876,1384,57.65,1.39,673,A,26.12,2026-06-29T10:17:34.707Z
876_1388_26.12,876,1388,60.64,8.86,4299,S,26.12,2026-06-29T10:17:34.707Z
876_1389_26.12,876,1389,56.47,0.18,85,B,26.12,2026-06-29T10:17:34.707Z
876_1390_26.12,876,1390,63.52,24.75,12003,S,26.12,2026-06-29T10:17:34.707Z
876_1416_26.12,876,1416,57.95,0.95,459,A,26.12,2026-06-29T10:17:34.707Z
876_1420_26.12,876,1420,58.75,0.95,463,A,26.12,2026-06-29T10:17:34.707Z
876_2005_26.12,876,2005,57.26,0.26,124,A,26.12,2026-06-29T10:17:34.707Z
876_2018_26.12,876,2018,56.34,4.44,2153,A,26.12,2026-06-29T10:17:34.707Z
876_2026_26.12,876,2026,58.29,0.89,434,A,26.12,2026-06-29T10:17:34.707Z
876_2031_26.12,876,2031,57.63,0.12,59,A,26.12,2026-06-29T10:17:34.707Z
876_2095_26.12,876,2095,62.18,0.98,476,S,26.12,2026-06-29T10:17:34.707Z
876_2098_26.12,876,2098,56.27,5.26,2552,A,26.12,2026-06-29T10:17:34.707Z
876_2107_26.12,876,2107,54.96,2.82,1370,B,26.12,2026-06-29T10:17:34.707Z
876_2119_26.12,876,2119,56.84,0.2,95,A,26.12,2026-06-29T10:17:34.707Z
876_2127_26.12,876,2127,59.17,2.72,1320,S,26.12,2026-06-29T10:17:34.707Z
876_2128_26.12,876,2128,60.09,4.79,2323,S,26.12,2026-06-29T10:17:34.707Z
876_2132_26.12,876,2132,59.7,34.93,16940,S,26.12,2026-06-29T10:17:34.707Z
887_1001_26.12,887,1001,58.62,0.38,87,A,26.12,2026-06-29T10:17:34.707Z
887_1002_26.12,887,1002,60.94,0.28,64,S,26.12,2026-06-29T10:17:34.707Z
887_1004_26.12,887,1004,65.55,3.26,746,S,26.12,2026-06-29T10:17:34.707Z
887_1006_26.12,887,1006,55.83,3,686,A,26.12,2026-06-29T10:17:34.707Z
887_1020_26.12,887,1020,63.18,1.04,239,S,26.12,2026-06-29T10:17:34.707Z
887_1022_26.12,887,1022,54.95,1.94,444,B,26.12,2026-06-29T10:17:34.707Z
887_1028_26.12,887,1028,55.98,1.02,234,A,26.12,2026-06-29T10:17:34.707Z
887_1029_26.12,887,1029,61.4,17.2,3938,S,26.12,2026-06-29T10:17:34.707Z
887_1030_26.12,887,1030,53.54,0.43,99,B,26.12,2026-06-29T10:17:34.707Z
887_1034_26.12,887,1034,54.81,0.45,104,B,26.12,2026-06-29T10:17:34.707Z
887_1041_26.12,887,1041,54.84,0.54,124,B,26.12,2026-06-29T10:17:34.707Z
887_1044_26.12,887,1044,54.69,1.12,256,B,26.12,2026-06-29T10:17:34.707Z
887_1046_26.12,887,1046,54.76,0.92,210,B,26.12,2026-06-29T10:17:34.707Z
887_1053_26.12,887,1053,56.98,0.38,86,A,26.12,2026-06-29T10:17:34.707Z
887_1058_26.12,887,1058,55.22,14.47,3314,S,26.12,2026-06-29T10:17:34.707Z
887_1062_26.12,887,1062,63.38,0.31,71,S,26.12,2026-06-29T10:17:34.707Z
887_1063_26.12,887,1063,56.3,8.9,2039,A,26.12,2026-06-29T10:17:34.707Z
887_1068_26.12,887,1068,54.76,1.52,347,B,26.12,2026-06-29T10:17:34.707Z
887_1071_26.12,887,1071,55.52,1.54,353,A,26.12,2026-06-29T10:17:34.707Z
887_1073_26.12,887,1073,57.12,2.24,513,A,26.12,2026-06-29T10:17:34.707Z
887_1074_26.12,887,1074,56.82,0.58,132,A,26.12,2026-06-29T10:17:34.707Z
887_1079_26.12,887,1079,56.13,0.68,155,A,26.12,2026-06-29T10:17:34.707Z
887_1097_26.12,887,1097,58.2,13.04,2986,S,26.12,2026-06-29T10:17:34.707Z
887_1105_26.12,887,1105,54.55,0.62,143,B,26.12,2026-06-29T10:17:34.707Z
887_1115_26.12,887,1115,63.19,0.63,144,S,26.12,2026-06-29T10:17:34.707Z
887_1129_26.12,887,1129,58.81,32.28,7392,S,26.12,2026-06-29T10:17:34.707Z
887_1138_26.12,887,1138,57.18,29.52,6759,S,26.12,2026-06-29T10:17:34.707Z
887_1156_26.12,887,1156,61.17,8.13,1862,S,26.12,2026-06-29T10:17:34.707Z
887_1181_26.12,887,1181,55.37,0.53,121,B,26.12,2026-06-29T10:17:34.707Z
887_1205_26.12,887,1205,57.61,1.61,368,A,26.12,2026-06-29T10:17:34.707Z
887_1237_26.12,887,1237,57,2.21,507,A,26.12,2026-06-29T10:17:34.707Z
887_1238_26.12,887,1238,56.6,3.24,742,A,26.12,2026-06-29T10:17:34.707Z
887_1301_26.12,887,1301,54.65,0.75,172,B,26.12,2026-06-29T10:17:34.707Z
887_1308_26.12,887,1308,55.56,0.94,216,A,26.12,2026-06-29T10:17:34.707Z
887_1315_26.12,887,1315,56.36,1.68,385,A,26.12,2026-06-29T10:17:34.707Z
887_1318_26.12,887,1318,54.68,4.66,1068,A,26.12,2026-06-29T10:17:34.707Z
887_1322_26.12,887,1322,53.91,8.5,1946,A,26.12,2026-06-29T10:17:34.707Z
887_1326_26.12,887,1326,55.17,0.38,87,B,26.12,2026-06-29T10:17:34.707Z
887_1332_26.12,887,1332,57.33,9.24,2116,S,26.12,2026-06-29T10:17:34.707Z
887_1333_26.12,887,1333,59.27,1.44,329,S,26.12,2026-06-29T10:17:34.707Z
887_1335_26.12,887,1335,60,0.24,55,S,26.12,2026-06-29T10:17:34.707Z
887_1344_26.12,887,1344,58.24,13.41,3070,S,26.12,2026-06-29T10:17:34.707Z
887_1347_26.12,887,1347,56,0.33,75,A,26.12,2026-06-29T10:17:34.707Z
887_1349_26.12,887,1349,54.37,2.3,526,B,26.12,2026-06-29T10:17:34.707Z
887_1353_26.12,887,1353,53.9,0.62,141,B,26.12,2026-06-29T10:17:34.707Z
887_1388_26.12,887,1388,54.79,4.29,982,A,26.12,2026-06-29T10:17:34.707Z
887_1390_26.12,887,1390,57.91,12.01,2751,S,26.12,2026-06-29T10:17:34.707Z
887_1402_26.12,887,1402,60.76,0.35,79,S,26.12,2026-06-29T10:17:34.707Z
887_1403_26.12,887,1403,59.06,1.11,254,A,26.12,2026-06-29T10:17:34.707Z
887_1404_26.12,887,1404,57.48,0.55,127,A,26.12,2026-06-29T10:17:34.707Z
887_1413_26.12,887,1413,55.75,1.52,348,A,26.12,2026-06-29T10:17:34.707Z
887_2026_26.12,887,2026,54.72,0.69,159,B,26.12,2026-06-29T10:17:34.707Z
887_2034_26.12,887,2034,58.18,0.48,110,A,26.12,2026-06-29T10:17:34.707Z
887_2089_26.12,887,2089,55.93,0.26,59,A,26.12,2026-06-29T10:17:34.707Z
887_2095_26.12,887,2095,54.35,0.6,138,B,26.12,2026-06-29T10:17:34.707Z
887_2107_26.12,887,2107,55.95,4.92,1126,A,26.12,2026-06-29T10:17:34.707Z
887_2116_26.12,887,2116,55.08,9.66,2213,A,26.12,2026-06-29T10:17:34.707Z
887_2127_26.12,887,2127,55.02,1.44,329,B,26.12,2026-06-29T10:17:34.707Z
887_2132_26.12,887,2132,57.4,36.73,8411,S,26.12,2026-06-29T10:17:34.707Z
887_2139_26.12,887,2139,56.64,0.49,113,A,26.12,2026-06-29T10:17:34.707Z
888_1005_26.12,888,1005,54.15,13.36,4323,S,26.12,2026-06-29T10:17:34.707Z
888_1028_26.12,888,1028,50.64,0.96,312,B,26.12,2026-06-29T10:17:34.707Z
888_1030_26.12,888,1030,52.79,0.72,233,A,26.12,2026-06-29T10:17:34.707Z
888_1034_26.12,888,1034,50.69,1.12,361,B,26.12,2026-06-29T10:17:34.707Z
888_1037_26.12,888,1037,51.73,19.98,6464,S,26.12,2026-06-29T10:17:34.707Z
888_1038_26.12,888,1038,59.68,0.19,62,S,26.12,2026-06-29T10:17:34.707Z
888_1046_26.12,888,1046,52.42,1.08,351,A,26.12,2026-06-29T10:17:34.707Z
888_1056_26.12,888,1056,54.22,0.95,308,A,26.12,2026-06-29T10:17:34.707Z
888_1057_26.12,888,1057,50,0.48,154,B,26.12,2026-06-29T10:17:34.707Z
888_1061_26.12,888,1061,57.73,0.3,97,S,26.12,2026-06-29T10:17:34.707Z
888_1068_26.12,888,1068,53.62,2.43,787,A,26.12,2026-06-29T10:17:34.707Z
888_1072_26.12,888,1072,50.5,12.09,3911,S,26.12,2026-06-29T10:17:34.707Z
888_1076_26.12,888,1076,51.5,19.42,6283,S,26.12,2026-06-29T10:17:34.707Z
888_1088_26.12,888,1088,49.73,13.28,4297,S,26.12,2026-06-29T10:17:34.707Z
888_1095_26.12,888,1095,57.5,6.57,2127,S,26.12,2026-06-29T10:17:34.707Z
888_1097_26.12,888,1097,51.8,1.03,334,B,26.12,2026-06-29T10:17:34.707Z
888_1098_26.12,888,1098,51.89,5.72,1852,A,26.12,2026-06-29T10:17:34.707Z
888_1105_26.12,888,1105,52.08,1.71,553,A,26.12,2026-06-29T10:17:34.707Z
888_1115_26.12,888,1115,61.54,0.2,65,S,26.12,2026-06-29T10:17:34.707Z
888_1116_26.12,888,1116,55.65,0.36,115,S,26.12,2026-06-29T10:17:34.707Z
888_1129_26.12,888,1129,54.95,0.56,182,A,26.12,2026-06-29T10:17:34.707Z
888_1136_26.12,888,1136,52.57,8.43,2728,S,26.12,2026-06-29T10:17:34.707Z
888_1141_26.12,888,1141,51,14.52,4698,S,26.12,2026-06-29T10:17:34.707Z
888_1150_26.12,888,1150,54.31,1.54,499,A,26.12,2026-06-29T10:17:34.707Z
888_1156_26.12,888,1156,56.36,0.17,55,S,26.12,2026-06-29T10:17:34.707Z
888_1195_26.12,888,1195,52.29,0.34,109,A,26.12,2026-06-29T10:17:34.707Z
888_1205_26.12,888,1205,51.94,0.87,283,B,26.12,2026-06-29T10:17:34.707Z
888_1243_26.12,888,1243,54.59,1.18,381,A,26.12,2026-06-29T10:17:34.707Z
888_1301_26.12,888,1301,50.15,12.99,4201,S,26.12,2026-06-29T10:17:34.707Z
888_1305_26.12,888,1305,51.67,1.66,538,A,26.12,2026-06-29T10:17:34.707Z
888_1308_26.12,888,1308,49.84,0.99,321,B,26.12,2026-06-29T10:17:34.707Z
888_1323_26.12,888,1323,50.55,7.31,2364,A,26.12,2026-06-29T10:17:34.707Z
888_1324_26.12,888,1324,52.54,3.35,1083,A,26.12,2026-06-29T10:17:34.707Z
888_1331_26.12,888,1331,53.16,8.01,2592,S,26.12,2026-06-29T10:17:34.707Z
888_1333_26.12,888,1333,50.88,1.23,397,B,26.12,2026-06-29T10:17:34.707Z
888_1345_26.12,888,1345,54.59,0.67,218,A,26.12,2026-06-29T10:17:34.707Z
888_1347_26.12,888,1347,54.49,0.55,178,A,26.12,2026-06-29T10:17:34.707Z
888_1349_26.12,888,1349,51.49,7.35,2377,A,26.12,2026-06-29T10:17:34.707Z
888_1373_26.12,888,1373,56.09,1.8,583,S,26.12,2026-06-29T10:17:34.707Z
888_1379_26.12,888,1379,50.93,3.82,1235,A,26.12,2026-06-29T10:17:34.707Z
888_1384_26.12,888,1384,54.67,0.93,300,A,26.12,2026-06-29T10:17:34.707Z
888_1386_26.12,888,1386,54.37,0.32,103,A,26.12,2026-06-29T10:17:34.707Z
888_1388_26.12,888,1388,53.83,9.45,3056,S,26.12,2026-06-29T10:17:34.707Z
888_1389_26.12,888,1389,55.38,0.2,65,S,26.12,2026-06-29T10:17:34.707Z
888_1404_26.12,888,1404,50.34,0.9,292,B,26.12,2026-06-29T10:17:34.707Z
888_1416_26.12,888,1416,50.36,1.28,415,B,26.12,2026-06-29T10:17:34.707Z
888_1420_26.12,888,1420,55.39,24.87,8046,S,26.12,2026-06-29T10:17:34.707Z
888_2004_26.12,888,2004,49.49,14.71,4759,S,26.12,2026-06-29T10:17:34.707Z
888_2006_26.12,888,2006,53.51,0.57,185,A,26.12,2026-06-29T10:17:34.707Z
888_2043_26.12,888,2043,52.95,2.41,780,A,26.12,2026-06-29T10:17:34.707Z
888_2072_26.12,888,2072,49.87,8.06,2609,A,26.12,2026-06-29T10:17:34.707Z
888_2077_26.12,888,2077,50.86,11.8,3818,S,26.12,2026-06-29T10:17:34.707Z
888_2087_26.12,888,2087,50.77,9.2,2976,A,26.12,2026-06-29T10:17:34.707Z
888_2088_26.12,888,2088,51.57,0.79,254,B,26.12,2026-06-29T10:17:34.707Z
888_2095_26.12,888,2095,57.71,0.7,227,S,26.12,2026-06-29T10:17:34.707Z
888_2103_26.12,888,2103,52.7,0.23,74,A,26.12,2026-06-29T10:17:34.707Z
888_2127_26.12,888,2127,52.76,1.4,453,A,26.12,2026-06-29T10:17:34.707Z
888_2132_26.12,888,2132,57.14,0.3,98,S,26.12,2026-06-29T10:17:34.707Z
888_2133_26.12,888,2133,51.93,21.19,6855,S,26.12,2026-06-29T10:17:34.707Z
888_12317_26.12,888,12317,54.34,0.68,219,A,26.12,2026-06-29T10:17:34.707Z
893_1004_26.12,893,1004,58.63,3.27,1211,S,26.12,2026-06-29T10:17:34.707Z
893_1026_26.12,893,1026,54.21,0.96,356,A,26.12,2026-06-29T10:17:34.707Z
893_1027_26.12,893,1027,54.1,0.16,61,A,26.12,2026-06-29T10:17:34.707Z
893_1028_26.12,893,1028,51.69,0.96,354,B,26.12,2026-06-29T10:17:34.707Z
893_1029_26.12,893,1029,57.46,16.98,6290,S,26.12,2026-06-29T10:17:34.707Z
893_1030_26.12,893,1030,56.41,25.3,9371,S,26.12,2026-06-29T10:17:34.707Z
893_1034_26.12,893,1034,55.47,1.06,393,A,26.12,2026-06-29T10:17:34.707Z
893_1038_26.12,893,1038,60,0.89,330,S,26.12,2026-06-29T10:17:34.707Z
893_1041_26.12,893,1041,53.15,0.39,143,B,26.12,2026-06-29T10:17:34.707Z
893_1046_26.12,893,1046,52.29,2.35,872,B,26.12,2026-06-29T10:17:34.707Z
893_1053_26.12,893,1053,59.91,0.59,217,S,26.12,2026-06-29T10:17:34.707Z
893_1058_26.12,893,1058,56.98,0.23,86,A,26.12,2026-06-29T10:17:34.707Z
893_1060_26.12,893,1060,54.08,1.62,601,A,26.12,2026-06-29T10:17:34.707Z
893_1062_26.12,893,1062,52.53,0.53,198,B,26.12,2026-06-29T10:17:34.707Z
893_1068_26.12,893,1068,53.89,3.05,1130,A,26.12,2026-06-29T10:17:34.707Z
893_1073_26.12,893,1073,58.04,3.69,1368,S,26.12,2026-06-29T10:17:34.707Z
893_1097_26.12,893,1097,53.79,22,8150,S,26.12,2026-06-29T10:17:34.707Z
893_1098_26.12,893,1098,55.09,9.17,3398,S,26.12,2026-06-29T10:17:34.707Z
893_1105_26.12,893,1105,55.56,2.02,747,A,26.12,2026-06-29T10:17:34.707Z
893_1116_26.12,893,1116,53.23,0.71,263,B,26.12,2026-06-29T10:17:34.707Z
893_1129_26.12,893,1129,52.02,7.36,2728,A,26.12,2026-06-29T10:17:34.707Z
893_1133_26.12,893,1133,51.93,23.68,8772,S,26.12,2026-06-29T10:17:34.707Z
893_1138_26.12,893,1138,57.31,1.37,506,S,26.12,2026-06-29T10:17:34.707Z
893_1154_26.12,893,1154,52.46,0.33,122,B,26.12,2026-06-29T10:17:34.707Z
893_1156_26.12,893,1156,57.23,12.22,4527,S,26.12,2026-06-29T10:17:34.707Z
893_1180_26.12,893,1180,56.66,7.98,2956,S,26.12,2026-06-29T10:17:34.707Z
893_1194_26.12,893,1194,53.43,8.58,3180,A,26.12,2026-06-29T10:17:34.707Z
893_1195_26.12,893,1195,53.83,1.41,522,A,26.12,2026-06-29T10:17:34.707Z
893_1205_26.12,893,1205,54.29,2.65,980,A,26.12,2026-06-29T10:17:34.707Z
893_1211_26.12,893,1211,51.53,9.78,3623,A,26.12,2026-06-29T10:17:34.707Z
893_1237_26.12,893,1237,55.94,3.25,1203,A,26.12,2026-06-29T10:17:34.707Z
893_1238_26.12,893,1238,55.59,4.95,1835,S,26.12,2026-06-29T10:17:34.707Z
893_1243_26.12,893,1243,53.48,1.47,546,A,26.12,2026-06-29T10:17:34.707Z
893_1305_26.12,893,1305,53.13,1.81,672,A,26.12,2026-06-29T10:17:34.707Z
893_1308_26.12,893,1308,54.41,1.47,544,A,26.12,2026-06-29T10:17:34.707Z
893_1315_26.12,893,1315,56.61,1.67,620,A,26.12,2026-06-29T10:17:34.707Z
893_1318_26.12,893,1318,52.82,9.77,3620,A,26.12,2026-06-29T10:17:34.707Z
893_1322_26.12,893,1322,54.2,0.35,131,A,26.12,2026-06-29T10:17:34.707Z
893_1332_26.12,893,1332,53.48,3.61,1337,A,26.12,2026-06-29T10:17:34.707Z
893_1333_26.12,893,1333,58.49,1.61,595,S,26.12,2026-06-29T10:17:34.707Z
893_1335_26.12,893,1335,53.4,0.28,103,B,26.12,2026-06-29T10:17:34.707Z
893_1373_26.12,893,1373,58.2,2.98,1103,S,26.12,2026-06-29T10:17:34.707Z
893_1388_26.12,893,1388,56.94,10.67,3953,S,26.12,2026-06-29T10:17:34.707Z
893_1389_26.12,893,1389,59.88,0.44,162,S,26.12,2026-06-29T10:17:34.707Z
893_1390_26.12,893,1390,56.74,22.86,8467,S,26.12,2026-06-29T10:17:34.707Z
893_1402_26.12,893,1402,54.78,0.42,157,A,26.12,2026-06-29T10:17:34.707Z
893_1403_26.12,893,1403,53.98,1.66,615,A,26.12,2026-06-29T10:17:34.707Z
893_1404_26.12,893,1404,56.57,0.8,297,A,26.12,2026-06-29T10:17:34.707Z
893_1415_26.12,893,1415,52.98,2.18,806,A,26.12,2026-06-29T10:17:34.707Z
893_2026_26.12,893,2026,53.14,0.73,271,B,26.12,2026-06-29T10:17:34.707Z
893_2031_26.12,893,2031,56.52,0.19,69,A,26.12,2026-06-29T10:17:34.707Z
893_2032_26.12,893,2032,53.67,0.81,300,A,26.12,2026-06-29T10:17:34.707Z
893_2082_26.12,893,2082,53.41,0.24,88,B,26.12,2026-06-29T10:17:34.707Z
893_2083_26.12,893,2083,55.71,9.27,3432,S,26.12,2026-06-29T10:17:34.707Z
893_2095_26.12,893,2095,59.92,1.36,504,S,26.12,2026-06-29T10:17:34.707Z
893_2098_26.12,893,2098,57.95,0.24,88,S,26.12,2026-06-29T10:17:34.707Z
893_2100_26.12,893,2100,52.98,6.8,2520,A,26.12,2026-06-29T10:17:34.707Z
893_2132_26.12,893,2132,57,22.71,8414,S,26.12,2026-06-29T10:17:34.707Z
893_2136_26.12,893,2136,51.19,3.4,1258,B,26.12,2026-06-29T10:17:34.707Z
893_2139_26.12,893,2139,55.71,0.19,70,A,26.12,2026-06-29T10:17:34.707Z
895_1004_26.12,895,1004,58.96,1.91,212,S,26.12,2026-06-29T10:17:34.707Z
895_1006_26.12,895,1006,45.78,3.74,415,B,26.12,2026-06-29T10:17:34.707Z
895_1007_26.12,895,1007,53.02,18.47,2052,S,26.12,2026-06-29T10:17:34.707Z
895_1019_26.12,895,1019,44.04,3.47,386,C,26.12,2026-06-29T10:17:34.707Z
895_1020_26.12,895,1020,53.03,0.59,66,A,26.12,2026-06-29T10:17:34.707Z
895_1022_26.12,895,1022,51.44,1.87,208,A,26.12,2026-06-29T10:17:34.707Z
895_1028_26.12,895,1028,50.94,0.48,53,A,26.12,2026-06-29T10:17:34.707Z
895_1036_26.12,895,1036,50.91,1.49,165,A,26.12,2026-06-29T10:17:34.707Z
895_1046_26.12,895,1046,53.03,0.59,66,A,26.12,2026-06-29T10:17:34.707Z
895_1047_26.12,895,1047,50,1.8,200,A,26.12,2026-06-29T10:17:34.707Z
895_1048_26.12,895,1048,55.68,12.29,1365,S,26.12,2026-06-29T10:17:34.707Z
895_1058_26.12,895,1058,49.05,11.87,1319,A,26.12,2026-06-29T10:17:34.707Z
895_1073_26.12,895,1073,54.22,0.75,83,S,26.12,2026-06-29T10:17:34.707Z
895_1077_26.12,895,1077,50.9,5.01,556,A,26.12,2026-06-29T10:17:34.707Z
895_1079_26.12,895,1079,44.44,0.65,72,C,26.12,2026-06-29T10:17:34.707Z
895_1080_26.12,895,1080,47.75,1.6,178,B,26.12,2026-06-29T10:17:34.707Z
895_1081_26.12,895,1081,44.54,8.41,934,B,26.12,2026-06-29T10:17:34.707Z
895_1087_26.12,895,1087,44.92,4.87,541,B,26.12,2026-06-29T10:17:34.707Z
895_1088_26.12,895,1088,45.73,2.95,328,B,26.12,2026-06-29T10:17:34.707Z
895_1116_26.12,895,1116,52.53,0.89,99,A,26.12,2026-06-29T10:17:34.707Z
895_1138_26.12,895,1138,50.41,23.98,2664,S,26.12,2026-06-29T10:17:34.707Z
895_1151_26.12,895,1151,53.44,1.7,189,S,26.12,2026-06-29T10:17:34.707Z
895_1170_26.12,895,1170,46.3,1.46,162,B,26.12,2026-06-29T10:17:34.707Z
895_1194_26.12,895,1194,49.33,2.68,298,A,26.12,2026-06-29T10:17:34.707Z
895_1206_26.12,895,1206,51.66,4.62,513,A,26.12,2026-06-29T10:17:34.707Z
895_1214_26.12,895,1214,47.32,1.01,112,B,26.12,2026-06-29T10:17:34.707Z
895_1220_26.12,895,1220,50.16,2.84,315,A,26.12,2026-06-29T10:17:34.707Z
895_1225_26.12,895,1225,49.34,6.77,752,A,26.12,2026-06-29T10:17:34.707Z
895_1237_26.12,895,1237,52.26,1.4,155,A,26.12,2026-06-29T10:17:34.707Z
895_1238_26.12,895,1238,50.24,3.8,422,A,26.12,2026-06-29T10:17:34.707Z
895_1305_26.12,895,1305,50.49,0.93,103,A,26.12,2026-06-29T10:17:34.707Z
895_1315_26.12,895,1315,58.75,0.72,80,S,26.12,2026-06-29T10:17:34.707Z
895_1320_26.12,895,1320,48.49,12.25,1361,A,26.12,2026-06-29T10:17:34.707Z
895_1322_26.12,895,1322,47.92,17.96,1995,S,26.12,2026-06-29T10:17:34.707Z
895_1326_26.12,895,1326,49.49,0.89,99,A,26.12,2026-06-29T10:17:34.707Z
895_1333_26.12,895,1333,56.3,1.22,135,S,26.12,2026-06-29T10:17:34.707Z
895_1336_26.12,895,1336,54.74,24.67,2740,S,26.12,2026-06-29T10:17:34.707Z
895_1344_26.12,895,1344,49.75,14.64,1626,S,26.12,2026-06-29T10:17:34.707Z
895_1345_26.12,895,1345,48.19,4.47,496,A,26.12,2026-06-29T10:17:34.707Z
895_1349_26.12,895,1349,44.41,2.57,286,C,26.12,2026-06-29T10:17:34.707Z
895_1384_26.12,895,1384,50.54,1.66,184,A,26.12,2026-06-29T10:17:34.707Z
895_1388_26.12,895,1388,46.05,2.74,304,B,26.12,2026-06-29T10:17:34.707Z
895_1403_26.12,895,1403,51.63,1.66,184,A,26.12,2026-06-29T10:17:34.707Z
895_1404_26.12,895,1404,48.15,0.49,54,B,26.12,2026-06-29T10:17:34.707Z
895_1413_26.12,895,1413,44.71,2.3,255,C,26.12,2026-06-29T10:17:34.707Z
895_2024_26.12,895,2024,48.08,0.94,104,B,26.12,2026-06-29T10:17:34.707Z
895_2032_26.12,895,2032,51.72,0.78,87,A,26.12,2026-06-29T10:17:34.707Z
895_2082_26.12,895,2082,51.47,0.61,68,A,26.12,2026-06-29T10:17:34.707Z
895_2083_26.12,895,2083,52.62,4.81,534,S,26.12,2026-06-29T10:17:34.707Z
895_2087_26.12,895,2087,50.93,1.93,214,A,26.12,2026-06-29T10:17:34.707Z
895_2091_26.12,895,2091,49.33,2.7,300,A,26.12,2026-06-29T10:17:34.707Z
895_2095_26.12,895,2095,54.41,0.61,68,S,26.12,2026-06-29T10:17:34.707Z
895_2096_26.12,895,2096,46.74,23.04,2559,S,26.12,2026-06-29T10:17:34.707Z
895_2098_26.12,895,2098,44.32,4.12,458,C,26.12,2026-06-29T10:17:34.707Z
895_2099_26.12,895,2099,53.7,4.14,460,S,26.12,2026-06-29T10:17:34.707Z
895_2107_26.12,895,2107,45.4,4.2,467,B,26.12,2026-06-29T10:17:34.707Z
895_2116_26.12,895,2116,51.04,8.7,966,S,26.12,2026-06-29T10:17:34.707Z
895_2127_26.12,895,2127,45.56,0.81,90,C,26.12,2026-06-29T10:17:34.707Z
895_2132_26.12,895,2132,47.28,13.25,1472,A,26.12,2026-06-29T10:17:34.707Z
895_2138_26.12,895,2138,49.25,0.6,67,B,26.12,2026-06-29T10:17:34.707Z
897_1001_26.12,897,1001,38.72,10.07,1609,B,26.12,2026-06-29T10:17:34.707Z
897_1004_26.12,897,1004,41.92,1.05,167,B,26.12,2026-06-29T10:17:34.707Z
897_1005_26.12,897,1005,45,1.88,300,A,26.12,2026-06-29T10:17:34.707Z
897_1011_26.12,897,1011,39.73,1.83,292,B,26.12,2026-06-29T10:17:34.707Z
897_1013_26.12,897,1013,41.63,17.38,2777,A,26.12,2026-06-29T10:17:34.707Z
897_1018_26.12,897,1018,42.4,6.51,1040,A,26.12,2026-06-29T10:17:34.707Z
897_1019_26.12,897,1019,44.06,9.48,1514,A,26.12,2026-06-29T10:17:34.707Z
897_1020_26.12,897,1020,43.52,12.41,1983,A,26.12,2026-06-29T10:17:34.707Z
897_1025_26.12,897,1025,41.96,0.9,143,B,26.12,2026-06-29T10:17:34.707Z
897_1028_26.12,897,1028,47.76,0.42,67,S,26.12,2026-06-29T10:17:34.707Z
897_1034_26.12,897,1034,44,3.13,500,A,26.12,2026-06-29T10:17:34.707Z
897_1037_26.12,897,1037,42.06,8.08,1291,A,26.12,2026-06-29T10:17:34.707Z
