_id,riot_id,name_zh,title,icon_url,win_rate,pick_rate,sample_size,tier,roles,win_rate_change,pick_rate_change,previous_win_rate,previous_pick_rate,top_augments,avg_damage,avg_damage_taken,avg_kills,avg_deaths,avg_assists,kda,avg_gold,avg_cs,avg_cc_time,avg_turret_dmg,avg_heal_shield,avg_dmg_mitigated,damage_share,gold_efficiency,kill_participation,multi_kill_rate,utility_score,survivability,previous_games,wins,search_terms,role_tags,patch_version,updated_at
53,53,蒸汽机器人,,/assets/champions/16.13.1/53.png,44.53583030766291,1.0812342691054695,130825,5,坦克;辅助,0.3816,-0.0206,44.15422023387385,1.1017859010802629,"[{""id"":""2072"",""name"":""咒语裂变"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""在命中时、最大距离时或再次施放时，你的【?】技能的飞弹会分裂为两部分。""},{""id"":""2062"",""name"":""回响施放"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""施放你的【?】技能时会朝你的鼠标位置派出一个复制体并再次施放该技能。""},{""id"":""1116"",""name"":""闪现向前"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/flashy_small.png"",""description"":""你的闪现有3层充能。在120秒后，再次获得所有充能。""},{""id"":""1305"",""name"":""练腿日"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/legday_small.png"",""description"":""获得50移动速度和40%减速抗性。""},{""id"":""2137"",""name"":""轻拍背部"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/patontheback_small.png"",""description"":""友军会在你走过时鼓励你，为你提供护盾和移动速度。""}]",19066.850929,36230.442652,5.71225,9.892055,24.763416,3.080822,11474.888811,14.159067,53.620177,591.619432,212.777841,47467.785338,0.344806,1.661615,0.754951,0.469967,0.292382,1.310163,375074,58264,"布里茨,Blitzcrank,机器人","Tank,Support",,2026-06-29T10:17:34.659Z
235,235,涤魂圣枪,,/assets/champions/16.13.1/235.png,49.20552147239264,1.0777217557145287,130400,3,辅助;射手,-0.9427,-0.0126,50.14818007920899,1.090317838357127,"[{""id"":""1005"",""name"":""喂呜喂呜"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/weewooweewoo_small.png"",""description"":""在朝着低生命值的友军移动时，获得移动速度。你的治疗和护盾获得提升，基于你目标的低生命值程度。""},{""id"":""1379"",""name"":""升级：花晓之剑"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/upgrademikaelsblessing_small.png"",""description"":""获得100%攻击速度。你对英雄的攻击会使来自【花晓之剑】的治疗效果提升250%。""},{""id"":""2133"",""name"":""仁慈打击"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_gold.png"",""description"":""在使用【?】技能之后，你的下一次普攻获得攻击距离、攻击速度并造成额外最大生命值魔法伤害。""},{""id"":""1118"",""name"":""会心治疗"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalhealing_small.png"",""description"":""你的治疗和护盾可以暴击，造成40%额外数额的效果。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""}]",26697.563927,24649.050926,9.348836,8.519119,30.430578,4.669428,13871.893956,45.393134,41.945505,1741.585679,5013.720048,12459.470005,0.519948,1.92458,0.823615,1.826715,0.344911,0.505475,371170,64164,"赛娜,Senna","Support,Marksman",,2026-06-29T10:17:34.659Z
99,99,光辉女郎,,/assets/champions/16.13.1/99.png,50.20148259270194,1.035745154508439,125321,3,法师;辅助,0.4332,-0.0336,49.76829151043169,1.0693586612235277,"[{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""2055"",""name"":""多重射击"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""任务：用【?】技能命中敌方英雄?次。奖励：发射数量基于任务等级的额外飞弹。""},{""id"":""2103"",""name"":""狙神飞星"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questbangbang_small.png"",""description"":""任务：用技能狙击?个敌方英雄奖励：一颗流星会飞向被狙击的敌方英雄，在其周围的一个区域内造成魔法伤害""},{""id"":""1133"",""name"":""魔法飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/magicmissile_small.png"",""description"":""造成技能伤害会对其发射3个飞弹，每个造成基于飞行距离的百分比最大生命值的真实伤害。""}]",28221.13037,18028.67816,8.804152,7.528165,30.464837,5.216276,13032.287401,45.017904,66.943591,1226.91998,4756.271608,12834.885892,0.610189,2.165478,0.839132,1.151011,0.405747,0.711915,364035,62913,"拉克丝,Lux,光辉","Mage,Support",,2026-06-29T10:17:34.659Z
67,67,暗夜猎手,,/assets/champions/16.13.1/67.png,57.46025389451764,1.03189378688449,124855,1,射手;刺客,2.1883,0.0204,55.27193942896641,1.0114543445231055,"[{""id"":""2010"",""name"":""双发快射"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/doubletap_small.png"",""description"":""你的暴击施加一次额外的%i:OnHit%附带攻击特效。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""1220"",""name"":""连拨击锤"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/fanthehammer_small.png"",""description"":""对敌方英雄的攻击会发射5个额外飞弹，造成随距离提升的额外伤害。每个方向的冷却时间独立计算。""},{""id"":""2111"",""name"":""邦！"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bonk_large.png"",""description"":""被【?】技能强化的攻击或技能会对目标和附近的敌人们造成额外伤害。""},{""id"":""1073"",""name"":""暗影疾奔"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/shadowrunner_small.png"",""description"":""在使用一个冲刺、闪烁或传送类技能或离开潜行状态之后，获得移动速度。""}]",29224.978296,25429.474591,11.576594,10.578223,16.15056,2.621154,13235.216144,49.791739,9.126281,1971.10011,53.794945,16827.977508,0.534723,2.208122,0.723845,3.806138,0.033068,0.661751,344323,71742,"薇恩,Vayne,VN","Marksman,Assassin",,2026-06-29T10:17:34.659Z
110,110,惩戒之箭,,/assets/champions/16.13.1/110.png,48.66060416700926,1.0051738909011687,121622,3,射手;法师,0.2423,0.0019000000000000002,48.418349719800204,1.0032851123425113,"[{""id"":""1134"",""name"":""亮出你的剑"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/drawyoursword_small.png"",""description"":""变为近战状态，并且获得攻击力、生命值、攻击速度、生命偷取和移动速度 (每个属性都基于舍弃的攻击距离而进一步提升)。""},{""id"":""2010"",""name"":""双发快射"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/doubletap_small.png"",""description"":""你的暴击施加一次额外的%i:OnHit%附带攻击特效。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1195"",""name"":""巨人杀手"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/giantslayer_small.png"",""description"":""体型变小，获得移动速度，并基于敌方英雄体型大于你的程度获得额外伤害。""},{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""}]",32038.931341,22930.647406,12.919095,9.450062,21.809257,3.674934,13840.053134,51.087381,34.526692,1881.785305,90.122623,11177.177584,0.582848,2.314943,0.786093,3.596513,0.110578,0.487434,341542,59182,"韦鲁斯,Varus,维鲁斯","Marksman,Mage",,2026-06-29T10:17:34.659Z
147,147,星籁歌姬,,/assets/champions/16.13.1/147.png,55.808221021991145,0.9823962746530918,118866,1,辅助;法师,0.1992,0.10759999999999999,55.609056689936295,0.8748304722759143,"[{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1373"",""name"":""缩小引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/shrinkengine_small.png"",""description"":""参与击杀后会让你变小并且获得技能急速和移动速度。阵亡时损失65%层数。""},{""id"":""1068"",""name"":""循环往复"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/recursion_small.png"",""description"":""获得60技能急速。""},{""id"":""1133"",""name"":""魔法飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/magicmissile_small.png"",""description"":""造成技能伤害会对其发射3个飞弹，每个造成基于飞行距离的百分比最大生命值的真实伤害。""}]",28274.567753,22148.439854,9.08583,8.879003,32.61325,4.69637,12878.499014,38.203446,40.998967,1199.799981,4508.222368,10624.171284,0.560747,2.195486,0.82445,1.554606,0.304447,0.47968,297813,66337,"萨勒芬妮,Seraphine,歌姬","Support,Mage",,2026-06-29T10:17:34.659Z
236,236,圣枪游侠,,/assets/champions/16.13.1/236.png,50.234636097594766,0.9545606391220601,115498,3,射手;刺客,0.8872,0.0849,49.347420758234925,0.86966925654729,"[{""id"":""1092"",""name"":""易损"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/vulnerability_small.png"",""description"":""你的装备效果和持续伤害效果可以暴击。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1048"",""name"":""珠光护手"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/jeweledgauntlet_small.png"",""description"":""你的技能可以造成暴击。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""},{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1996"",""name"":""升级：耀光"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradesheen_small.png"",""description"":""你的咒刃效果造成额外伤害并治疗你自身，治疗量相当于目标生命值的一定百分比。此外，获得250金币。""}]",32715.365738,25482.590934,14.162662,10.353541,18.514245,3.156109,14200.811214,64.636674,0.135991,1725.629893,240.849081,14744.956854,0.562139,2.303767,0.75939,4.35832,0.007778,0.578629,296056,58020,"卢锡安,Lucian,奥巴马,卢仙,圣枪","Marksman,Assassin",,2026-06-29T10:17:34.659Z
17,17,迅捷斥候,,/assets/champions/16.13.1/17.png,49.524650631201624,0.9545275801724982,115494,3,射手;法师,0.7339,0.0084,48.790703161868805,0.9461386747872145,"[{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""},{""id"":""1416"",""name"":""海克斯科技龙魂"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/infernalsoul_small.png"",""description"":""周期性地使你的下一个伤害型技能或攻击触发一道闪电爆裂，连锁穿过敌人以造成伤害和减速。""},{""id"":""1028"",""name"":""侵蚀"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/erosion_small.png"",""description"":""对敌人造成伤害时会施加一层持续4秒且可叠加的护甲和魔法抗性击碎效果。""}]",29202.049091,25350.978741,8.8118,10.266355,22.338605,3.034222,13064.191435,42.842713,48.931293,1190.13002,73.379788,10915.927288,0.535297,2.235274,0.752121,1.294701,0.170074,0.430592,322088,57198,"提莫,Teemo,提百万,提莫队长","Marksman,Mage",,2026-06-29T10:17:34.659Z
29,29,瘟疫之源,,/assets/champions/16.13.1/29.png,48.79503844505288,0.9448165137387209,114319,3,射手;刺客,-0.9873,-0.0026999999999999997,49.78236742083693,0.9475310574026772,"[{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""},{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""1194"",""name"":""精怪魔法"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/feymagic_small.png"",""description"":""你的终极技能的伤害会对敌人造成持续若干秒的变形效果。""},{""id"":""1328"",""name"":""暴击律动"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalrhythm_small.png"",""description"":""你的普攻在暴击时获得可叠加的攻击速度。获得%i:scaleCrit% 25%暴击几率。""}]",33900.194331,25552.653415,14.246941,10.979916,20.252517,3.142051,14327.085136,50.36641,10.905519,1702.304714,64.881873,13698.190717,0.570203,2.366161,0.758574,5.009396,0.034083,0.536077,322562,55782,"图奇,Twitch,老鼠","Marksman,Assassin",,2026-06-29T10:17:34.659Z
800,800,流光镜影,,/assets/champions/16.13.1/800.png,48.144644999693476,0.9436925094536199,114183,4,法师;辅助,0.5688000000000001,-0.0169,47.57587063155191,0.9605795037695234,"[{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1098"",""name"":""急急小子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/withhaste_small.png"",""description"":""获得移动速度，相当于你的70%技能急速。""},{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡���或耗尽后70秒重置。""}]",32045.790903,22107.33029,14.242039,9.001503,20.534878,3.863457,14021.32347,57.979483,43.25302,1322.472288,93.442756,12762.647865,0.591763,2.285504,0.794385,3.285557,0.137888,0.577304,327004,54973,"梅尔,Mel","Mage,Support",,2026-06-29T10:17:34.659Z
136,136,铸星龙王,,/assets/champions/16.13.1/136.png,53.016017978815796,0.9230637249270596,111687,1,法师,-0.733,-0.0071,53.749056538229546,0.9301732749664557,"[{""id"":""1044"",""name"":""冰寒"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/icecold_small.png"",""description"":""你的减速效果可使移动速度降低额外的75。""},{""id"":""2131"",""name"":""别停止引导"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/dontchangethechannel_small.png"",""description"":""你每引导一秒都会获得护盾值。""},{""id"":""2128"",""name"":""炽燃利息"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bloodmoney2_small.png"",""description"":""施加至英雄的灼烧和持续伤害会生成金币。""},{""id"":""1045"",""name"":""炼狱导管"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infernalconduit_small.png"",""description"":""你的技能会施加一层可叠加的灼烧，持续造成魔法伤害。你的灼烧效果会降低你各基础技能的冷却时间。""},{""id"":""1204"",""name"":""叠角龙"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/stackosaurusrex_small.png"",""description"":""在你获得一个技能、强化符文或装备的永久层数时，多获得100%！""}]",30352.148996,27014.723598,10.531351,10.432158,25.244119,3.429345,13480.769814,57.997034,27.183417,815.881355,73.349383,13111.645168,0.529088,2.251515,0.774233,2.59026,0.091977,0.485352,316653,59212,"奥瑞利安·索尔,AurelionSol,Aurelion Sol,龙王",Mage,,2026-06-29T10:17:34.659Z
50,50,诺克萨斯统领,,/assets/champions/16.13.1/50.png,47.767549740876305,0.9121955952586194,110372,4,法师;辅助,-0.1237,-0.0246,47.89129425930339,0.9368208738246668,"[{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""},{""id"":""1045"",""name"":""炼狱导管"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infernalconduit_small.png"",""description"":""你的技能会施加一层可叠加的灼烧，持续造成魔法伤害。你的灼烧效果会降低你各基础技能的冷却时间。""},{""id"":""2077"",""name"":""贪欲束缚"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradehubris_small.png"",""description"":""用你的【?】技能定身或缚地敌方英雄时造成额外伤害并对你进行治疗。""},{""id"":""2062"",""name"":""回响施放"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""施放你的【?】技能时会朝你的鼠标位置派出一个复制体并再次施放该技能。""},{""id"":""1136"",""name"":""扇巴掌"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/slaparound_small.png"",""description"":""每当你定身或缚地一个敌人时，获得10适应之力。阵亡时损失50%。""}]",27206.577059,51789.790872,7.939534,9.240324,27.730021,3.860206,12383.652866,36.092496,58.286411,910.69491,29.059888,35813.108415,0.344403,2.196975,0.794247,1.506194,0.215305,0.691509,318916,52722,"斯维因,Swain,乌鸦","Mage,Support",,2026-06-29T10:17:34.659Z
54,54,熔岩巨兽,,/assets/champions/16.13.1/54.png,48.249424993611036,0.9055176874471367,109564,4,坦克;法师,0.26380000000000003,-0.006,47.98560061361754,0.9114847977521656,"[{""id"":""1361"",""name"":""艾卡西亚的陷落"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_voidimmolation_small.png"",""description"":""即刻：获得1个【斑比的熔渣】。任务：持有日炎圣盾和璀璨回响。奖励：将这些装备合成为虚空献祭。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""},{""id"":""1181"",""name"":""重量级打击手"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/heavyhitter_small.png"",""description"":""你的攻击造成相当于你3.5%最大生命值的额外物理伤害。""},{""id"":""1413"",""name"":""和我一起困在这里"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/stuckinherewithme_small.png"",""description"":""使用你的终极技能时会嘲讽附近的敌人们并提供给你伤害减免。""},{""id"":""1152"",""name"":""钢化你心"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/quest_steelyourheart_small.png"",""description"":""任务：持有【心之钢】且层数在300层或以上。奖励：将你的【心之钢】层数乘以3。""}]",26199.870799,31630.397206,9.602248,11.174487,21.938619,2.822578,12549.244871,26.942056,31.269315,1295.387385,107.036229,45481.218682,0.453048,2.087765,0.738396,1.90921,0.123434,1.437896,310291,52864,"墨菲特,Malphite,石头人,石头","Tank,Mage",,2026-06-29T10:17:34.659Z
36,36,祖安狂人,,/assets/champions/16.13.1/36.png,55.991442755140284,0.9040052405046844,109381,1,坦克;战士,-0.7095,0.012199999999999999,56.700922266139656,0.8918298777520376,"[{""id"":""1041"",""name"":""歌利亚巨人"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/goliath_small.png"",""description"":""体型变大，获得35%生命值和15%适应之力。""},{""id"":""1353"",""name"":""坦克引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/tank_engine_small.png"",""description"":""参与击杀时，获得一个层数，使你的体型增大并提升最大生命值。阵亡时损失层数。""},{""id"":""1152"",""name"":""钢化你心"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/quest_steelyourheart_small.png"",""description"":""任务：持有【心之钢】且层数在300层或以上。奖励：将你的【心之钢】层数乘以3。""},{""id"":""1181"",""name"":""重量级打击手"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/heavyhitter_small.png"",""description"":""你的攻击造成相当于你3.5%最大生命值的额外物理伤害。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""}]",27133.612256,62886.584812,7.225835,9.746501,21.899482,2.988285,12195.310041,32.175686,15.988758,2157.916015,38.767221,62029.042654,0.301417,2.224922,0.749266,1.04056,0.060355,0.986364,303600,61244,"蒙多医生,DrMundo,Dr. Mundo,蒙多","Tank,Fighter",,2026-06-29T10:17:34.659Z
35,35,恶魔小丑,,/assets/champions/16.13.1/35.png,44.64182857142857,0.9039556520803418,109375,5,刺客,0.6624,-0.016300000000000002,43.97944199706314,0.9202062829532388,"[{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1073"",""name"":""暗影疾奔"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/shadowrunner_small.png"",""description"":""在使用一个冲刺、闪烁或传送类技能或离开潜行状态之后，获得移动速度。""},{""id"":""1136"",""name"":""扇巴掌"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/slaparound_small.png"",""description"":""每当你定身或缚地一个敌人时，获得10适应之力。阵亡时损失50%。""},{""id"":""1323"",""name"":""残忍"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/cruelty_small.png"",""description"":""定身或缚地一个英雄时，召唤一颗会在短暂延迟后着陆的彗星，对附近的敌人们造成魔法伤害。""},{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""}]",28477.448104,23530.774433,11.819021,9.752475,21.353809,3.401478,13348.325722,25.712332,34.650771,882.879033,36.241665,14431.261804,0.547557,2.13341,0.772804,1.83074,0.122951,0.613293,313260,48827,"萨科,Shaco,小丑",Assassin,,2026-06-29T10:17:34.659Z
30,30,死亡颂唱者,,/assets/champions/16.13.1/30.png,51.32029721612462,0.8998398128598983,108877,2,法师,0.2742,-0.013,51.04611800442774,0.9128859929158274,"[{""id"":""1088"",""name"":""终极刷新"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/ultimaterevolution_small.png"",""description"":""在施放终极技能后刷新你的终极技能(75秒冷却时间或阵亡时重置)。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1211"",""name"":""杀戮时间到了"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/itskillingtime_small.png"",""description"":""在施放你的终极技能后，标记所有敌人并存储你对他们造成的伤害。当它结束时，引爆该伤害。""},{""id"":""2018"",""name"":""纯粹主义者 - 术师"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/puristcaster_small.png"",""description"":""获得百分比冷却缩减并将你的所有攻击速度转化为技能急速。""},{""id"":""1390"",""name"":""超凡邪恶"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/aram_phenomenalevil_small.png"",""description"":""在你用技能对敌人造成伤害时永久获得1法术强度。如果是作为你的第二个强化符文，则自带40法术强度。""}]",39296.864354,31893.498101,10.616527,13.848738,28.776399,2.844514,13895.862919,53.927408,32.725753,620.605385,55.616359,15324.055035,0.551997,2.827954,0.739889,2.214569,0.084694,0.480476,310768,55876,"卡尔萨斯,Karthus,死歌",Mage,,2026-06-29T10:17:34.659Z
